NOMBRE_FACULTAD;NOMBRE_PROGRAMA;JORNADA;MODALIDAD;NOMBRE_SEDE;TIPO_IDEN_EST;LUG_EXPEDICION;LUGAR_NACIMIENTO;FECHA_NACIMIENTO;SEXO;ESTRATO;NOMBRE_ESTADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;MONTERREY;C;SOGAMOSO;SOGAMOSO;04/01/1993 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SOGAMOSO;C;SOGAMOSO;SOGAMOSO;08/01/1997 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;SOGAMOSO;SOGAMOSO;07/20/1998 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;T;SOGAMOSO;SOGAMOSO;02/20/2001 12:00:00 AM;M;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;SOGAMOSO;SOGAMOSO;03/09/1989 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CHIQUINQUIRA;C;SOGAMOSO;SOGAMOSO;04/07/1978 12:00:00 AM;M;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;SOGAMOSO;SOGAMOSO;11/25/1985 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;SOGAMOSO;SOGAMOSO;10/03/1988 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CHIQUINQUIRA;C;SOGAMOSO;SAN EDUARDO;09/22/1993 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;GARAGOA DUITAMA RIONEGRO;T;TASCO;SOGAMOSO;11/13/2000 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;TUNJA;TUNJA;02/27/1982 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TAURAMENA;C;YOPAL;NOBSA;05/14/1993 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;GARAGOA DUITAMA RIONEGRO;C;BOGOTÁ D.C.;SANTA ROSA DE VITERBO;05/29/1989 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;GARAGOA DUITAMA RIONEGRO;C;CAUCASIA;CAUCASIA;11/04/1995 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;CHITA;CHITA;07/01/1974 12:00:00 AM;F;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;DUITAMA;DUITAMA;12/16/1972 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES SUTATENZA;C;DUITAMA;DUITAMA;09/13/1973 12:00:00 AM;F;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SOGAMOSO;C;DUITAMA;DUITAMA;10/07/1986 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;DUITAMA;CÚCUTA;10/13/1981 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;MONTERREY;C;DUITAMA;CORRALES;11/24/1981 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CHIQUINQUIRA;C;DUITAMA;BOGOTÁ D.C.;11/09/1991 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;DUITAMA;DUITAMA;12/30/1987 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;GARAGOA DUITAMA RIONEGRO;C;DUITAMA;SANTA ROSA DE VITERBO;03/13/1988 12:00:00 AM;F;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;RONDON;C;DUITAMA;DUITAMA;05/01/1997 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;MONTERREY;C;DUITAMA;DUITAMA;02/06/1988 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES SUTATENZA;C;DUITAMA;DUITAMA;08/03/1988 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;DUITAMA;DUITAMA;11/30/1993 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;DUITAMA;DUITAMA;02/01/1994 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CHIQUINQUIRA;C;DUITAMA;DUITAMA;10/07/1994 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;NOBSA;SÁCHICA;09/04/1998 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TAURAMENA;C;PAIPA;PAIPA;11/17/1994 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TAURAMENA;C;SOCOTÁ;MÁLAGA;03/11/1988 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;C;BOGOTA D.E;SOGAMOSO;11/15/1996 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;VIRTUAL;TAURAMENA;C;CHÍA;BOGOTÁ D.C.;06/25/1995 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;VIRTUAL;MONTERREY;C;DUITAMA;DUITAMA;01/22/1989 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;DUITAMA;DUITAMA;03/13/1992 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;VIRTUAL;RONDON;C;DUITAMA;DUITAMA;05/16/1999 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;VIRTUAL;GARAGOA DUITAMA RIONEGRO;C;DUITAMA;DUITAMA;06/01/1994 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;C;NOBSA;NOBSA;02/25/1986 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNOLOGIA EN GESTION ADMINISTRATIVA DE SERVICIOS DE SALUD;OTRA;VIRTUAL;TAURAMENA;C;PAIPA;SOCHA;06/30/1989 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;GARAGOA DUITAMA RIONEGRO;C;BARBOSA;BARBOSA;01/20/1999 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;BOGOTÁ D.C.;CHIQUINQUIRÁ;04/12/1986 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;BUENAVISTA;CHIQUINQUIRÁ;10/24/1996 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;05/31/1996 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;03/09/1997 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;RONDON;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;09/06/1998 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;COGUA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;03/05/2000 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES SUTATENZA;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;08/24/1993 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SOGAMOSO;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;10/07/1986 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SOGAMOSO;C;CHIQUINQUIRÁ;CHIQUINQUIRÁ;02/17/1984 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES SUTATENZA;C;CHIQUINQUIRÁ;COPER;01/02/1979 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CHIQUINQUIRA;C;CHIQUINQUIRÁ;PAUNA;03/10/1998 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;COGUA;C;MUZO;SAN CAYETANO;11/10/1993 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CHIQUINQUIRA;C;OTANCHE;AGUADAS;07/04/1989 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;PAUNA;PAUNA;06/12/1994 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES SUTATENZA;C;PITALITO;GARZÓN;10/08/1999 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;SÁCHICA;SÁCHICA;04/04/2000 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TAURAMENA;C;SIMIJACA;SIMIJACA;09/02/1997 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;SIMIJACA;SIMIJACA;07/27/1976 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;SIMIJACA;CHIQUINQUIRÁ;10/10/1999 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TAURAMENA;C;TUNJA;CHIQUINQUIRÁ;08/30/1985 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CHIQUINQUIRA;C;BARRANQUILLA;PINILLOS;05/20/1989 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;12/11/1987 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SOGAMOSO;C;BOGOTÁ D.C.;BOGOTÁ D.C.;04/08/1993 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;08/24/1993 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;12/04/1993 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;MONTERREY;C;BOGOTÁ D.C.;BOGOTÁ D.C.;04/17/1994 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SOGAMOSO;C;BOGOTÁ D.C.;BOGOTÁ D.C.;08/18/1994 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;MONTERREY;C;BOGOTÁ D.C.;BOGOTÁ D.C.;02/04/1996 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;RONDON;C;BOGOTÁ D.C.;BOGOTÁ D.C.;11/24/1997 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;11/18/1998 12:00:00 AM;F;3;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CHIQUINQUIRA;C;BOGOTÁ D.C.;GACHETÁ;04/11/1986 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;BOGOTÁ D.C.;POPAYÁN;07/04/1986 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;C;BOGOTÁ D.C.;BOGOTÁ D.C.;04/22/1982 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;TUNJA;C;BOGOTÁ D.C.;BOGOTÁ D.C.;10/07/1984 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;BUCARAMANGA;BOGOTÁ D.C.;04/04/1977 12:00:00 AM;F;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;MADRID;BOGOTÁ D.C.;12/15/1982 12:00:00 AM;M;3;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;MOMPÓS;MOMPÓS;04/04/1995 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;C;PAIPA;PAIPA;07/29/1992 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;SAN JUAN DE ARAMA;SAN JUAN DE ARAMA;07/28/1994 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;SAN LUIS DE GACENO;SAN LUIS DE GACENO;09/17/1995 12:00:00 AM;M;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;SOACHA;BOGOTA D.E;05/15/1989 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;SOCHA;BOGOTA D.E;05/03/1993 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SANTA FE DE BOGOTA;C;TUNJA;TUNJA;06/12/1978 12:00:00 AM;F;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;COGUA;T;EL COCUY;EL COCUY;06/13/2002 12:00:00 AM;M;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;HATO COROZAL;SÁCAMA;04/25/1993 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;HATO COROZAL;HATO COROZAL;02/13/1997 12:00:00 AM;F;2;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;RONDON;C;MONTERREY;MONTERREY;02/20/1990 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;MONTERREY;MONTERREY;10/04/1990 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;C;PAZ DE ARIPORO;PAZ DE ARIPORO;08/10/1982 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;T;TAURAMENA;TAURAMENA;10/13/2001 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;C;TAURAMENA;VILLANUEVA;08/17/1990 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;TRINIDAD;TRINIDAD;08/23/1995 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;COGUA;C;TUNJA;YOPAL;06/11/1983 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;GARAGOA DUITAMA RIONEGRO;C;VILLANUEVA;VILLANUEVA;05/15/1998 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES MIRAFLORES;T;VILLANUEVA;VILLANUEVA;10/28/2000 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;YOPAL;C;VILLAVICENCIO;PARATEBUENO;03/12/1986 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;MONTERREY;C;VILLAVICENCIO;EL COLEGIO;03/14/1975 12:00:00 AM;M;2;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;GARAGOA DUITAMA RIONEGRO;C;YOPAL;PAJARITO;09/07/1999 12:00:00 AM;F;1;RETIRADO CON CUPO RESERVADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;CERES SUTATENZA;C;YOPAL;TAURAMENA;12/18/1976 12:00:00 AM;F;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;AGUAZUL;C;YOPAL;YOPAL;06/28/1969 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;RONDON;C;YOPAL;YOPAL;06/07/1986 12:00:00 AM;M;1;NO MATRICULADO
ESTUDIOS A DISTANCIA;TECNICA PROFESIONAL EN PROCESOS ADMINISTRATIVOS DE SALUD;OTRA;VIRTUAL;SOGAMOSO;C;YOPAL;YOPAL;05/03/1993 12:00:00 AM;F;1;NO MATRICULADO
